"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M3","genome-wide","YPPlnt","CV0","6","4",0.1474
"M2","haplotype-tagged","YPPlnt","CV0","6","4",0.14715
"M3","haplotype-tagged","YPPlnt","CV0","6","4",0.1394
"M2","genome-wide","DTF","CV00","6","4",0.2738
"M3","genome-wide","DTF","CV00","6","4",0.2491
"M2","haplotype-tagged","DTF","CV00","6","4",0.1704
"M3","haplotype-tagged","DTF","CV00","6","4",0.28815
"M2","genome-wide","DTM","CV00","6","4",0.1257
"M3","genome-wide","DTM","CV00","6","4",0.09835
"M2","haplotype-tagged","DTM","CV00","6","4",0.1389
"M3","haplotype-tagged","DTM","CV00","6","4",0.0835
"M2","genome-wide","HSW","CV00","6","4",0.54015
"M3","genome-wide","HSW","CV00","6","4",0.55195
"M2","haplotype-tagged","HSW","CV00","6","4",0.458
"M3","haplotype-tagged","HSW","CV00","6","4",0.4497
"M2","genome-wide","PH","CV00","6","4",0.49265
"M3","genome-wide","PH","CV00","6","4",0.47745
"M2","haplotype-tagged","PH","CV00","6","4",0.53445
"M3","haplotype-tagged","PH","CV00","6","4",0.47445
"M2","genome-wide","PPP","CV00","6","4",0.2257
"M3","genome-wide","PPP","CV00","6","4",0.19975
"M2","haplotype-tagged","PPP","CV00","6","4",0.31005
"M3","haplotype-tagged","PPP","CV00","6","4",0.2026
"M2","genome-wide","YPPlnt","CV00","6","4",0.0534
"M3","genome-wide","YPPlnt","CV00","6","4",0.1279
"M2","haplotype-tagged","YPPlnt","CV00","6","4",-0.04105
"M3","haplotype-tagged","YPPlnt","CV00","6","4",0.0276
"M2","genome-wide","DTF","CV1","6","4",0.4473
"M3","genome-wide","DTF","CV1","6","4",0.471244444444444
"M2","haplotype-tagged","DTF","CV1","6","4",0.251566666666667
"M3","haplotype-tagged","DTF","CV1","6","4",0.3431
"M2","genome-wide","DTM","CV1","6","4",0.407311111111111
"M3","genome-wide","DTM","CV1","6","4",0.394933333333333
"M2","haplotype-tagged","DTM","CV1","6","4",0.2693
"M3","haplotype-tagged","DTM","CV1","6","4",0.297588888888889
"M2","genome-wide","HSW","CV1","6","4",0.4815
"M3","genome-wide","HSW","CV1","6","4",0.470888888888889
"M2","haplotype-tagged","HSW","CV1","6","4",0.517355555555556
"M3","haplotype-tagged","HSW","CV1","6","4",0.502722222222222
"M2","genome-wide","PH","CV1","6","4",0.527877777777778
"M3","genome-wide","PH","CV1","6","4",0.551711111111111
"M2","haplotype-tagged","PH","CV1","6","4",0.542766666666667
"M3","haplotype-tagged","PH","CV1","6","4",0.532666666666667
"M2","genome-wide","PPP","CV1","6","4",0.256211111111111
"M3","genome-wide","PPP","CV1","6","4",0.160811111111111
"M2","haplotype-tagged","PPP","CV1","6","4",0.198844444444444
"M3","haplotype-tagged","PPP","CV1","6","4",0.0892888888888889
"M2","genome-wide","YPPlnt","CV1","6","4",0.175366666666667
"M3","genome-wide","YPPlnt","CV1","6","4",0.1545
"M2","haplotype-tagged","YPPlnt","CV1","6","4",0.0938222222222222
"M3","haplotype-tagged","YPPlnt","CV1","6","4",0.153655555555556
"M2","genome-wide","DTF","CV2","6","4",0.597077777777778
"M3","genome-wide","DTF","CV2","6","4",0.590644444444444
"M2","haplotype-tagged","DTF","CV2","6","4",0.595455555555556
"M3","haplotype-tagged","DTF","CV2","6","4",0.589155555555556
"M2","genome-wide","DTM","CV2","6","4",0.4651
"M3","genome-wide","DTM","CV2","6","4",0.4475
"M2","haplotype-tagged","DTM","CV2","6","4",0.454833333333333
"M3","haplotype-tagged","DTM","CV2","6","4",0.455866666666667
"M2","genome-wide","HSW","CV2","6","4",0.781933333333333
"M3","genome-wide","HSW","CV2","6","4",0.785466666666667
"M2","haplotype-tagged","HSW","CV2","6","4",0.778422222222222
"M3","haplotype-tagged","HSW","CV2","6","4",0.780022222222222
"M2","genome-wide","PH","CV2","6","4",0.619455555555556
"M3","genome-wide","PH","CV2","6","4",0.612377777777778
"M2","haplotype-tagged","PH","CV2","6","4",0.609088888888889
"M3","haplotype-tagged","PH","CV2","6","4",0.601477777777778
"M2","genome-wide","PPP","CV2","6","4",0.174788888888889
"M3","genome-wide","PPP","CV2","6","4",0.168211111111111
"M2","haplotype-tagged","PPP","CV2","6","4",0.158933333333333
"M3","haplotype-tagged","PPP","CV2","6","4",0.162455555555556
"M2","genome-wide","YPPlnt","CV2","6","4",0.0462
"M3","genome-wide","YPPlnt","CV2","6","4",0.0687777777777778
"M2","haplotype-tagged","YPPlnt","CV2","6","4",0.0407222222222222
"M3","haplotype-tagged","YPPlnt","CV2","6","4",0.0553555555555556
"M2","genome-wide","DTF","CV0","7","4",0.6341
"M3","genome-wide","DTF","CV0","7","4",0.6299
"M2","haplotype-tagged","DTF","CV0","7","4",0.62555
"M3","haplotype-tagged","DTF","CV0","7","4",0.6181
"M2","genome-wide","DTM","CV0","7","4",0.4579
"M3","genome-wide","DTM","CV0","7","4",0.46315
"M2","haplotype-tagged","DTM","CV0","7","4",0.4599
"M3","haplotype-tagged","DTM","CV0","7","4",0.46255
"M2","genome-wide","HSW","CV0","7","4",0.7911
"M3","genome-wide","HSW","CV0","7","4",0.7901
"M2","haplotype-tagged","HSW","CV0","7","4",0.78855
"M3","haplotype-tagged","HSW","CV0","7","4",0.78715
"M2","genome-wide","PH","CV0","7","4",0.28025
"M3","genome-wide","PH","CV0","7","4",0.28315
"M2","haplotype-tagged","PH","CV0","7","4",0.28495
"M3","haplotype-tagged","PH","CV0","7","4",0.2873
"M2","genome-wide","PPP","CV0","7","4",0.1653
"M3","genome-wide","PPP","CV0","7","4",0.14775
"M2","haplotype-tagged","PPP","CV0","7","4",0.15015
"M3","haplotype-tagged","PPP","CV0","7","4",0.1237
"M2","genome-wide","YPPlnt","CV0","7","4",0.10545
"M3","genome-wide","YPPlnt","CV0","7","4",0.0755
"M2","haplotype-tagged","YPPlnt","CV0","7","4",0.0816
"M3","haplotype-tagged","YPPlnt","CV0","7","4",0.0796
"M2","genome-wide","DTF","CV00","7","4",0.34175
"M3","genome-wide","DTF","CV00","7","4",0.3949
"M2","haplotype-tagged","DTF","CV00","7","4",0.28415
"M3","haplotype-tagged","DTF","CV00","7","4",0.13585
"M2","genome-wide","DTM","CV00","7","4",0.3251
"M3","genome-wide","DTM","CV00","7","4",0.32925
"M2","haplotype-tagged","DTM","CV00","7","4",0.2455
"M3","haplotype-tagged","DTM","CV00","7","4",0.2005
"M2","genome-wide","HSW","CV00","7","4",0.61885
"M3","genome-wide","HSW","CV00","7","4",0.60785
"M2","haplotype-tagged","HSW","CV00","7","4",0.49465
"M3","haplotype-tagged","HSW","CV00","7","4",0.5204
"M2","genome-wide","PH","CV00","7","4",0.21055
"M3","genome-wide","PH","CV00","7","4",0.2114
"M2","haplotype-tagged","PH","CV00","7","4",0.21255
"M3","haplotype-tagged","PH","CV00","7","4",0.1835
"M2","genome-wide","PPP","CV00","7","4",0.1421
"M3","genome-wide","PPP","CV00","7","4",0.161
"M2","haplotype-tagged","PPP","CV00","7","4",0.1883
"M3","haplotype-tagged","PPP","CV00","7","4",0.18165
"M2","genome-wide","YPPlnt","CV00","7","4",0.2723
"M3","genome-wide","YPPlnt","CV00","7","4",0.2204
"M2","haplotype-tagged","YPPlnt","CV00","7","4",0.1369
"M3","haplotype-tagged","YPPlnt","CV00","7","4",0.16185
"M2","genome-wide","DTF","CV1","7","4",0.352677777777778
"M3","genome-wide","DTF","CV1","7","4",0.351277777777778
"M2","haplotype-tagged","DTF","CV1","7","4",0.2146
"M3","haplotype-tagged","DTF","CV1","7","4",0.2913
"M2","genome-wide","DTM","CV1","7","4",0.421933333333333
"M3","genome-wide","DTM","CV1","7","4",0.3368
"M2","haplotype-tagged","DTM","CV1","7","4",0.307288888888889
"M3","haplotype-tagged","DTM","CV1","7","4",0.246988888888889
"M2","genome-wide","HSW","CV1","7","4",0.581666666666667
"M3","genome-wide","HSW","CV1","7","4",0.5787
"M2","haplotype-tagged","HSW","CV1","7","4",0.431211111111111
"M3","haplotype-tagged","HSW","CV1","7","4",0.421011111111111
"M2","genome-wide","PH","CV1","7","4",0.494677777777778
"M3","genome-wide","PH","CV1","7","4",0.5067
"M2","haplotype-tagged","PH","CV1","7","4",0.504333333333333
"M3","haplotype-tagged","PH","CV1","7","4",0.502788888888889
"M2","genome-wide","PPP","CV1","7","4",0.164677777777778
"M3","genome-wide","PPP","CV1","7","4",0.168555555555556
"M2","haplotype-tagged","PPP","CV1","7","4",0.104377777777778
"M3","haplotype-tagged","PPP","CV1","7","4",0.182688888888889
"M2","genome-wide","YPPlnt","CV1","7","4",0.0507
"M3","genome-wide","YPPlnt","CV1","7","4",0.0398222222222222
"M2","haplotype-tagged","YPPlnt","CV1","7","4",0.0925777777777778
"M3","haplotype-tagged","YPPlnt","CV1","7","4",0.0622222222222222
"M2","genome-wide","DTF","CV2","7","4",0.557933333333333
"M3","genome-wide","DTF","CV2","7","4",0.5775
"M2","haplotype-tagged","DTF","CV2","7","4",0.558555555555556
"M3","haplotype-tagged","DTF","CV2","7","4",0.573188888888889
"M2","genome-wide","DTM","CV2","7","4",0.482377777777778
"M3","genome-wide","DTM","CV2","7","4",0.5078
"M2","haplotype-tagged","DTM","CV2","7","4",0.489722222222222
"M3","haplotype-tagged","DTM","CV2","7","4",0.514977777777778
"M2","genome-wide","HSW","CV2","7","4",0.661111111111111
"M3","genome-wide","HSW","CV2","7","4",0.647344444444445
"M2","haplotype-tagged","HSW","CV2","7","4",0.658366666666667
"M3","haplotype-tagged","HSW","CV2","7","4",0.657633333333333
"M2","genome-wide","PH","CV2","7","4",0.469544444444444
"M3","genome-wide","PH","CV2","7","4",0.488888888888889
"M2","haplotype-tagged","PH","CV2","7","4",0.470766666666667
"M3","haplotype-tagged","PH","CV2","7","4",0.4805
"M2","genome-wide","PPP","CV2","7","4",0.231577777777778
"M3","genome-wide","PPP","CV2","7","4",0.238466666666667
"M2","haplotype-tagged","PPP","CV2","7","4",0.195966666666667
"M3","haplotype-tagged","PPP","CV2","7","4",0.205533333333333
"M2","genome-wide","YPPlnt","CV2","7","4",0.125133333333333
"M3","genome-wide","YPPlnt","CV2","7","4",0.157322222222222
"M2","haplotype-tagged","YPPlnt","CV2","7","4",0.110133333333333
"M3","haplotype-tagged","YPPlnt","CV2","7","4",0.116655555555556
"M2","genome-wide","DTF","CV0","8","4",0.5189
"M3","genome-wide","DTF","CV0","8","4",0.5243
"M2","haplotype-tagged","DTF","CV0","8","4",0.51595
"M3","haplotype-tagged","DTF","CV0","8","4",0.51725
"M2","genome-wide","DTM","CV0","8","4",0.34005
"M3","genome-wide","DTM","CV0","8","4",0.34095
"M2","haplotype-tagged","DTM","CV0","8","4",0.33675
"M3","haplotype-tagged","DTM","CV0","8","4",0.33585
"M2","genome-wide","HSW","CV0","8","4",0.67505
"M3","genome-wide","HSW","CV0","8","4",0.6749
"M2","haplotype-tagged","HSW","CV0","8","4",0.67795
"M3","haplotype-tagged","HSW","CV0","8","4",0.6776
"M2","genome-wide","PH","CV0","8","4",0.5975
"M3","genome-wide","PH","CV0","8","4",0.59745
"M2","haplotype-tagged","PH","CV0","8","4",0.59925
"M3","haplotype-tagged","PH","CV0","8","4",0.5977
"M2","genome-wide","PPP","CV0","8","4",0.1411
"M3","genome-wide","PPP","CV0","8","4",0.11915
"M2","haplotype-tagged","PPP","CV0","8","4",0.11085
"M3","haplotype-tagged","PPP","CV0","8","4",0.09825
"M2","genome-wide","YPPlnt","CV0","8","4",0.1854
"M3","genome-wide","YPPlnt","CV0","8","4",0.1896
"M2","haplotype-tagged","YPPlnt","CV0","8","4",0.1722
"M3","haplotype-tagged","YPPlnt","CV0","8","4",0.15965
"M2","genome-wide","DTF","CV00","8","4",0.36325
"M3","genome-wide","DTF","CV00","8","4",0.36665
"M2","haplotype-tagged","DTF","CV00","8","4",0.17825
"M3","haplotype-tagged","DTF","CV00","8","4",0.38225
"M2","genome-wide","DTM","CV00","8","4",0.3926
"M3","genome-wide","DTM","CV00","8","4",0.3389
"M2","haplotype-tagged","DTM","CV00","8","4",0.36745
"M3","haplotype-tagged","DTM","CV00","8","4",0.17855
"M2","genome-wide","HSW","CV00","8","4",0.5537
"M3","genome-wide","HSW","CV00","8","4",0.56265
"M2","haplotype-tagged","HSW","CV00","8","4",0.5031
"M3","haplotype-tagged","HSW","CV00","8","4",0.51065
"M2","genome-wide","PH","CV00","8","4",0.40915
"M3","genome-wide","PH","CV00","8","4",0.38905
"M2","haplotype-tagged","PH","CV00","8","4",0.45615
"M3","haplotype-tagged","PH","CV00","8","4",0.4308
"M2","genome-wide","PPP","CV00","8","4",0.21715
"M3","genome-wide","PPP","CV00","8","4",0.20425
"M2","haplotype-tagged","PPP","CV00","8","4",0.1056
"M3","haplotype-tagged","PPP","CV00","8","4",0.03145
"M2","genome-wide","YPPlnt","CV00","8","4",0.0859
"M3","genome-wide","YPPlnt","CV00","8","4",0.04405
"M2","haplotype-tagged","YPPlnt","CV00","8","4",-0.02205
"M3","haplotype-tagged","YPPlnt","CV00","8","4",0.142
"M2","genome-wide","DTF","CV1","8","4",0.488277777777778
"M3","genome-wide","DTF","CV1","8","4",0.466866666666667
"M2","haplotype-tagged","DTF","CV1","8","4",0.388133333333333
"M3","haplotype-tagged","DTF","CV1","8","4",0.2895
"M2","genome-wide","DTM","CV1","8","4",0.354411111111111
"M3","genome-wide","DTM","CV1","8","4",0.358377777777778
"M2","haplotype-tagged","DTM","CV1","8","4",0.218377777777778
"M3","haplotype-tagged","DTM","CV1","8","4",0.216811111111111
"M2","genome-wide","HSW","CV1","8","4",0.6095
"M3","genome-wide","HSW","CV1","8","4",0.616122222222222
"M2","haplotype-tagged","HSW","CV1","8","4",0.534844444444444
"M3","haplotype-tagged","HSW","CV1","8","4",0.548433333333333
"M2","genome-wide","PH","CV1","8","4",0.456344444444444
"M3","genome-wide","PH","CV1","8","4",0.433822222222222
"M2","haplotype-tagged","PH","CV1","8","4",0.463533333333333
"M3","haplotype-tagged","PH","CV1","8","4",0.369488888888889
"M2","genome-wide","PPP","CV1","8","4",0.2434
"M3","genome-wide","PPP","CV1","8","4",0.157811111111111
"M2","haplotype-tagged","PPP","CV1","8","4",0.2191
"M3","haplotype-tagged","PPP","CV1","8","4",0.122488888888889
"M2","genome-wide","YPPlnt","CV1","8","4",0.0869666666666667
"M3","genome-wide","YPPlnt","CV1","8","4",0.0885111111111111
"M2","haplotype-tagged","YPPlnt","CV1","8","4",0.104066666666667
"M3","haplotype-tagged","YPPlnt","CV1","8","4",0.122544444444444
"M2","genome-wide","DTF","CV2","8","4",0.631366666666667
"M3","genome-wide","DTF","CV2","8","4",0.596977777777778
"M2","haplotype-tagged","DTF","CV2","8","4",0.622366666666667
"M3","haplotype-tagged","DTF","CV2","8","4",0.617544444444444
"M2","genome-wide","DTM","CV2","8","4",0.497577777777778
"M3","genome-wide","DTM","CV2","8","4",0.453044444444444
"M2","haplotype-tagged","DTM","CV2","8","4",0.497255555555556
"M3","haplotype-tagged","DTM","CV2","8","4",0.482022222222222
"M2","genome-wide","HSW","CV2","8","4",0.754577777777778
"M3","genome-wide","HSW","CV2","8","4",0.759566666666667
"M2","haplotype-tagged","HSW","CV2","8","4",0.751744444444444
"M3","haplotype-tagged","HSW","CV2","8","4",0.753955555555556
"M2","genome-wide","PH","CV2","8","4",0.525122222222222
"M3","genome-wide","PH","CV2","8","4",0.546477777777778
"M2","haplotype-tagged","PH","CV2","8","4",0.529088888888889
"M3","haplotype-tagged","PH","CV2","8","4",0.533622222222222
"M2","genome-wide","PPP","CV2","8","4",0.1849
"M3","genome-wide","PPP","CV2","8","4",0.202
"M2","haplotype-tagged","PPP","CV2","8","4",0.1345
"M3","haplotype-tagged","PPP","CV2","8","4",0.151155555555556
"M2","genome-wide","YPPlnt","CV2","8","4",0.147544444444444
"M3","genome-wide","YPPlnt","CV2","8","4",0.205544444444444
"M2","haplotype-tagged","YPPlnt","CV2","8","4",0.101166666666667
"M3","haplotype-tagged","YPPlnt","CV2","8","4",0.120055555555556
"M2","genome-wide","DTF","CV0","9","4",0.4338
"M3","genome-wide","DTF","CV0","9","4",0.4352
"M2","haplotype-tagged","DTF","CV0","9","4",0.4355
"M3","haplotype-tagged","DTF","CV0","9","4",0.4346
"M2","genome-wide","DTM","CV0","9","4",0.37655
"M3","genome-wide","DTM","CV0","9","4",0.37555
"M2","haplotype-tagged","DTM","CV0","9","4",0.3783
"M3","haplotype-tagged","DTM","CV0","9","4",0.37135
"M2","genome-wide","HSW","CV0","9","4",0.59145
"M3","genome-wide","HSW","CV0","9","4",0.5923
"M2","haplotype-tagged","HSW","CV0","9","4",0.5927
"M3","haplotype-tagged","HSW","CV0","9","4",0.5929
"M2","genome-wide","PH","CV0","9","4",0.6456
"M3","genome-wide","PH","CV0","9","4",0.6448
"M2","haplotype-tagged","PH","CV0","9","4",0.6448
"M3","haplotype-tagged","PH","CV0","9","4",0.64235
"M2","genome-wide","PPP","CV0","9","4",0.14635
"M3","genome-wide","PPP","CV0","9","4",0.1286
"M2","haplotype-tagged","PPP","CV0","9","4",0.12065
"M3","haplotype-tagged","PPP","CV0","9","4",0.10545
"M2","genome-wide","YPPlnt","CV0","9","4",0.17855
"M3","genome-wide","YPPlnt","CV0","9","4",0.174
"M2","haplotype-tagged","YPPlnt","CV0","9","4",0.17245
"M3","haplotype-tagged","YPPlnt","CV0","9","4",0.16735
"M2","genome-wide","DTF","CV00","9","4",0.46225
"M3","genome-wide","DTF","CV00","9","4",0.4619
"M2","haplotype-tagged","DTF","CV00","9","4",0.4798
"M3","haplotype-tagged","DTF","CV00","9","4",0.3394
"M2","genome-wide","DTM","CV00","9","4",0.30175
"M3","genome-wide","DTM","CV00","9","4",0.2962
"M2","haplotype-tagged","DTM","CV00","9","4",0.3173
"M3","haplotype-tagged","DTM","CV00","9","4",0.2749
"M2","genome-wide","HSW","CV00","9","4",0.5896
"M3","genome-wide","HSW","CV00","9","4",0.5757
"M2","haplotype-tagged","HSW","CV00","9","4",0.4438
"M3","haplotype-tagged","HSW","CV00","9","4",0.43825
"M2","genome-wide","PH","CV00","9","4",0.2585
"M3","genome-wide","PH","CV00","9","4",0.27765
"M2","haplotype-tagged","PH","CV00","9","4",0.3721
"M3","haplotype-tagged","PH","CV00","9","4",0.3676
"M2","genome-wide","PPP","CV00","9","4",0.03245
"M3","genome-wide","PPP","CV00","9","4",0.01855
"M2","haplotype-tagged","PPP","CV00","9","4",0.04625
"M3","haplotype-tagged","PPP","CV00","9","4",0.08615
"M2","genome-wide","YPPlnt","CV00","9","4",0.1645
"M3","genome-wide","YPPlnt","CV00","9","4",0.11335
"M2","haplotype-tagged","YPPlnt","CV00","9","4",0.25065
"M3","haplotype-tagged","YPPlnt","CV00","9","4",0.000550000000000002
"M2","genome-wide","DTF","CV1","9","4",0.5023
"M3","genome-wide","DTF","CV1","9","4",0.469288888888889
"M2","haplotype-tagged","DTF","CV1","9","4",0.2276
"M3","haplotype-tagged","DTF","CV1","9","4",0.219266666666667
"M2","genome-wide","DTM","CV1","9","4",0.461088888888889
"M3","genome-wide","DTM","CV1","9","4",0.411888888888889
"M2","haplotype-tagged","DTM","CV1","9","4",0.334522222222222
"M3","haplotype-tagged","DTM","CV1","9","4",0.214966666666667
"M2","genome-wide","HSW","CV1","9","4",0.629088888888889
"M3","genome-wide","HSW","CV1","9","4",0.616333333333333
"M2","haplotype-tagged","HSW","CV1","9","4",0.523355555555556
"M3","haplotype-tagged","HSW","CV1","9","4",0.519822222222222
"M2","genome-wide","PH","CV1","9","4",0.417466666666667
"M3","genome-wide","PH","CV1","9","4",0.433611111111111
"M2","haplotype-tagged","PH","CV1","9","4",0.3697
"M3","haplotype-tagged","PH","CV1","9","4",0.4201
"M2","genome-wide","PPP","CV1","9","4",0.116433333333333
"M3","genome-wide","PPP","CV1","9","4",0.1191
"M2","haplotype-tagged","PPP","CV1","9","4",0.0943333333333333
"M3","haplotype-tagged","PPP","CV1","9","4",0.0634777777777778
"M2","genome-wide","YPPlnt","CV1","9","4",0.110455555555556
"M3","genome-wide","YPPlnt","CV1","9","4",0.108822222222222
"M2","haplotype-tagged","YPPlnt","CV1","9","4",0.0341222222222222
"M3","haplotype-tagged","YPPlnt","CV1","9","4",0.0291333333333333
"M2","genome-wide","DTF","CV2","9","4",0.621555555555556
"M3","genome-wide","DTF","CV2","9","4",0.626555555555556
"M2","haplotype-tagged","DTF","CV2","9","4",0.6194
"M3","haplotype-tagged","DTF","CV2","9","4",0.629244444444444
"M2","genome-wide","DTM","CV2","9","4",0.449066666666667
"M3","genome-wide","DTM","CV2","9","4",0.445
"M2","haplotype-tagged","DTM","CV2","9","4",0.433966666666667
"M3","haplotype-tagged","DTM","CV2","9","4",0.446011111111111
"M2","genome-wide","HSW","CV2","9","4",0.738566666666667
"M3","genome-wide","HSW","CV2","9","4",0.735888888888889
"M2","haplotype-tagged","HSW","CV2","9","4",0.735044444444444
"M3","haplotype-tagged","HSW","CV2","9","4",0.740377777777778
"M2","genome-wide","PH","CV2","9","4",0.569511111111111
"M3","genome-wide","PH","CV2","9","4",0.577155555555556
"M2","haplotype-tagged","PH","CV2","9","4",0.564188888888889
"M3","haplotype-tagged","PH","CV2","9","4",0.570866666666667
"M2","genome-wide","PPP","CV2","9","4",0.199422222222222
"M3","genome-wide","PPP","CV2","9","4",0.215
"M2","haplotype-tagged","PPP","CV2","9","4",0.163333333333333
"M3","haplotype-tagged","PPP","CV2","9","4",0.174155555555556
"M2","genome-wide","YPPlnt","CV2","9","4",0.159455555555556
"M3","genome-wide","YPPlnt","CV2","9","4",0.127555555555556
"M2","haplotype-tagged","YPPlnt","CV2","9","4",0.145955555555556
"M3","haplotype-tagged","YPPlnt","CV2","9","4",0.140233333333333
"M2","genome-wide","DTF","CV0","10","4",0.64305
"M3","genome-wide","DTF","CV0","10","4",0.643
"M2","haplotype-tagged","DTF","CV0","10","4",0.6468
"M3","haplotype-tagged","DTF","CV0","10","4",0.64505
